RestaurantID,CategoryID,TimeID,PaymentMethod,TransportMode,TotalRevenue,TotalDeliveryTime,NumberOfDeliveries
3,1,499,Bancomat,Bike,176.8,49,19
0,4,657,Bancomat,Car,103.8,32,18
0,4,382,Bancomat,Scooter,174.9,50,26
1,0,727,Cash,Bike,195.3,48,14
2,1,20,Satispay,Car,180.5,53,24
4,1,131,Bancomat,Car,159.1,45,8
1,0,691,Cash,Scooter,126.3,44,18
2,1,145,Satispay,Bike,84.4,21,5
0,4,103,Bancomat,Scooter,188.9,43,16
4,1,104,Bancomat,Scooter,14.4,8,1
0,4,66,Satispay,Car,164.8,42,15
1,0,161,Bancomat,Scooter,65.6,18,5
3,1,737,Cash,Bike,107.3,38,11
2,1,418,Satispay,Scooter,99.0,28,17
0,4,414,Bancomat,Scooter,42.0,16,5
1,0,735,Bancomat,Scooter,102.1,36,16
3,1,971,Cash,Car,184.1,54,21
1,0,828,Bancomat,Scooter,195.5,48,16
3,1,22,Bancomat,Bike,189.6,43,13
1,0,885,Credit card,Car,65.9,24,10
4,1,20,Cash,Car,21.4,10,2
4,1,849,Bancomat,Bike,109.2,36,8
0,4,734,Satispay,Bike,133.2,47,23
2,1,325,Bancomat,Scooter,140.4,51,10
3,1,65,Satispay,Bike,24.1,9,3
2,1,403,Bancomat,Car,160.4,45,11
3,1,807,Cash,Scooter,199.1,45,18
4,1,79,Bancomat,Scooter,25.9,12,2
3,1,367,Bancomat,Car,134.8,48,11
2,1,68,Cash,Scooter,95.6,36,16
4,1,456,Bancomat,Bike,28.4,11,5
4,1,717,Cash,Scooter,39.6,13,4
2,1,678,Bancomat,Car,20.9,9,3
0,4,496,Bancomat,Car,145.9,53,18
0,4,469,Satispay,Bike,69.3,19,7
0,4,919,Bancomat,Car,176.5,59,12
3,1,626,Cash,Car,49.1,19,4
2,1,469,Satispay,Bike,171.3,56,9
2,1,577,Credit card,Car,110.5,36,12
0,4,321,Satispay,Bike,192.9,52,15
0,4,15,Cash,Car,192.0,66,11
3,1,673,Satispay,Bike,141.5,51,24
2,1,696,Credit card,Car,147.4,34,8
3,1,480,Cash,Scooter,164.2,42,27
2,1,749,Satispay,Car,65.3,24,8
4,1,692,Cash,Car,56.9,21,10
4,1,369,Credit card,Scooter,19.2,8,3
0,4,885,Bancomat,Car,153.7,39,16
1,0,794,Satispay,Scooter,179.6,58,25
1,0,209,Credit card,Car,97.5,25,9
0,4,334,Credit card,Car,180.5,47,17
3,1,854,Satispay,Scooter,135.9,38,19
0,4,18,Satispay,Bike,152.8,39,26
0,4,532,Satispay,Scooter,33.6,14,6
2,1,216,Bancomat,Bike,36.6,12,4
0,4,722,Cash,Scooter,68.2,25,7
1,0,414,Cash,Bike,55.1,17,8
4,1,890,Satispay,Scooter,188.0,44,19
2,1,143,Satispay,Scooter,132.0,40,13
3,1,116,Cash,Car,197.1,55,16
4,1,808,Bancomat,Scooter,185.7,59,21
0,4,260,Bancomat,Car,14.2,8,2
1,0,367,Cash,Bike,63.7,21,7
0,4,213,Bancomat,Bike,159.1,50,8
1,0,561,Satispay,Scooter,119.5,34,9
1,0,963,Credit card,Car,15.2,9,2
4,1,444,Cash,Car,118.8,34,13
1,0,265,Bancomat,Scooter,36.3,14,3
0,4,250,Bancomat,Car,153.6,42,23
4,1,53,Cash,Car,68.6,25,4
3,1,401,Satispay,Car,199.2,63,24
0,4,368,Credit card,Car,150.6,51,22
4,1,373,Cash,Car,22.7,9,2
2,1,267,Bancomat,Scooter,60.7,20,4
4,1,527,Satispay,Bike,42.8,18,8
2,1,140,Cash,Bike,155.8,37,26
0,4,657,Satispay,Scooter,100.2,26,7
0,4,660,Cash,Scooter,173.8,51,29
0,4,475,Satispay,Car,137.6,45,13
1,0,152,Cash,Scooter,123.4,45,10
3,1,462,Credit card,Scooter,44.1,16,4
4,1,275,Cash,Car,108.8,36,15
1,0,648,Bancomat,Scooter,64.4,24,9
4,1,692,Bancomat,Car,47.7,19,6
0,4,356,Bancomat,Scooter,166.2,50,27
1,0,522,Bancomat,Scooter,163.8,45,17
1,0,822,Bancomat,Car,56.3,18,7
1,0,928,Bancomat,Car,25.8,12,3
1,0,325,Satispay,Bike,102.7,26,11
2,1,943,Bancomat,Bike,81.0,22,7
2,1,878,Cash,Scooter,16.7,10,1
1,0,7,Cash,Bike,109.8,41,9
2,1,234,Satispay,Scooter,119.1,40,7
3,1,395,Cash,Car,117.3,29,12
2,1,447,Bancomat,Bike,144.3,37,25
3,1,794,Credit card,Car,127.0,46,22
2,1,932,Credit card,Bike,150.0,40,11
1,0,728,Bancomat,Car,124.3,41,20
3,1,305,Credit card,Car,196.1,60,21
2,1,638,Cash,Scooter,188.0,56,23
1,0,384,Satispay,Scooter,145.7,46,21
4,1,766,Credit card,Car,197.9,49,28
3,1,546,Cash,Scooter,180.2,52,26
2,1,679,Cash,Scooter,156.6,50,8
0,4,89,Bancomat,Scooter,87.7,25,11
2,1,234,Cash,Bike,14.4,7,1
2,1,999,Satispay,Scooter,188.0,59,14
2,1,492,Cash,Bike,88.6,34,8
3,1,416,Satispay,Scooter,60.7,25,5
3,1,882,Bancomat,Bike,66.8,22,8
3,1,306,Bancomat,Scooter,183.8,65,17
2,1,163,Satispay,Bike,35.1,15,6
1,0,91,Cash,Scooter,143.0,36,22
4,1,36,Cash,Car,24.8,9,3
1,0,528,Cash,Car,46.7,17,6
3,1,770,Bancomat,Car,92.3,31,9
1,0,479,Cash,Scooter,161.6,41,16
3,1,870,Satispay,Bike,118.0,36,16
4,1,12,Credit card,Car,117.4,39,17
0,4,455,Satispay,Scooter,125.6,34,14
2,1,488,Cash,Bike,17.8,8,2
4,1,781,Satispay,Car,160.5,48,20
2,1,462,Bancomat,Bike,31.2,14,2
1,0,696,Bancomat,Car,102.2,30,7
0,4,438,Credit card,Bike,66.6,21,6
1,0,640,Cash,Scooter,64.0,20,7
0,4,316,Cash,Car,107.9,39,10
0,4,390,Satispay,Car,92.9,34,14
4,1,276,Credit card,Car,14.1,9,3
0,4,702,Bancomat,Car,183.5,65,12
0,4,159,Cash,Scooter,192.8,59,25
2,1,602,Satispay,Scooter,138.4,48,23
2,1,138,Credit card,Scooter,33.3,14,3
1,0,554,Credit card,Car,141.9,33,8
3,1,558,Satispay,Car,49.4,21,4
1,0,662,Satispay,Car,181.0,60,12
0,4,473,Satispay,Scooter,181.7,41,14
1,0,661,Credit card,Car,84.9,21,13
1,0,53,Cash,Car,63.9,26,4
1,0,42,Cash,Car,43.5,16,3
2,1,959,Credit card,Car,79.3,28,5
1,0,201,Bancomat,Car,133.2,33,8
1,0,667,Bancomat,Scooter,50.3,16,7
2,1,112,Bancomat,Bike,197.3,53,31
1,0,585,Credit card,Scooter,160.7,47,15
3,1,253,Cash,Bike,16.5,10,2
1,0,364,Bancomat,Scooter,41.7,16,7
1,0,858,Cash,Car,78.7,26,6
0,4,177,Cash,Car,21.5,10,3
0,4,129,Satispay,Scooter,26.0,13,3
3,1,739,Satispay,Scooter,60.6,20,7
1,0,835,Bancomat,Bike,22.6,11,3
1,0,914,Satispay,Bike,147.3,35,25
0,4,849,Satispay,Car,53.4,22,9
3,1,71,Credit card,Scooter,186.1,43,21
3,1,374,Bancomat,Scooter,143.0,38,8
1,0,540,Satispay,Bike,165.5,47,13
4,1,469,Cash,Scooter,17.7,8,2
1,0,756,Satispay,Scooter,163.7,50,22
1,0,158,Bancomat,Bike,170.0,52,14
3,1,387,Credit card,Car,156.5,47,26
2,1,824,Cash,Scooter,134.5,35,8
4,1,385,Satispay,Car,22.6,10,2
0,4,967,Satispay,Car,195.4,52,19
0,4,725,Credit card,Car,31.5,15,4
3,1,311,Cash,Bike,135.8,38,21
1,0,291,Cash,Scooter,63.7,25,9
4,1,863,Satispay,Scooter,144.4,53,19
1,0,378,Cash,Car,27.7,11,4
0,4,683,Satispay,Scooter,91.6,35,12
0,4,660,Satispay,Scooter,183.0,58,30
0,4,808,Satispay,Bike,120.0,38,8
3,1,742,Cash,Scooter,147.3,38,24
3,1,87,Satispay,Scooter,145.3,36,10
2,1,329,Bancomat,Car,184.8,53,12
0,4,761,Satispay,Car,166.4,45,23
3,1,254,Credit card,Scooter,157.1,44,18
1,0,599,Bancomat,Bike,77.5,23,8
3,1,782,Cash,Car,90.4,27,9
0,4,830,Satispay,Car,132.7,43,9
1,0,96,Bancomat,Bike,48.8,17,9
2,1,280,Credit card,Car,56.2,22,4
4,1,267,Cash,Car,95.4,35,10
4,1,438,Cash,Car,135.4,37,19
2,1,386,Satispay,Scooter,159.6,40,10
3,1,593,Satispay,Car,47.2,14,7
1,0,626,Bancomat,Bike,81.1,30,14
1,0,920,Bancomat,Bike,141.1,50,19
1,0,114,Cash,Car,84.6,26,10
1,0,653,Satispay,Scooter,189.2,58,20
1,0,392,Bancomat,Bike,162.4,40,21
1,0,413,Satispay,Car,21.7,9,3
3,1,966,Credit card,Car,179.5,44,20
3,1,271,Credit card,Car,38.4,12,5
1,0,867,Bancomat,Bike,43.5,14,8
0,4,12,Bancomat,Bike,98.0,36,10
2,1,882,Bancomat,Scooter,19.6,10,3
0,4,598,Bancomat,Scooter,98.1,35,8
3,1,13,Cash,Bike,65.1,25,7
1,0,361,Bancomat,Bike,135.2,43,10
1,0,344,Bancomat,Bike,160.6,56,24
3,1,797,Bancomat,Car,160.1,58,19
1,0,716,Bancomat,Car,190.0,66,31
4,1,831,Bancomat,Bike,115.9,32,16
4,1,844,Bancomat,Scooter,34.5,11,2
1,0,476,Cash,Bike,51.7,19,5
1,0,972,Bancomat,Bike,37.7,17,3
0,4,230,Satispay,Scooter,32.0,13,2
2,1,938,Cash,Car,23.5,10,4
4,1,309,Bancomat,Car,176.4,54,12
4,1,367,Credit card,Bike,26.2,12,5
2,1,886,Bancomat,Scooter,68.1,19,11
2,1,834,Bancomat,Bike,190.1,55,14
1,0,535,Satispay,Bike,72.4,28,12
2,1,868,Credit card,Car,152.9,43,17
3,1,617,Credit card,Car,14.3,9,1
3,1,160,Cash,Car,87.6,34,5
1,0,91,Satispay,Bike,24.7,13,2
3,1,660,Satispay,Bike,73.7,28,13
3,1,744,Cash,Bike,156.9,54,9
3,1,975,Credit card,Car,135.3,50,13
4,1,384,Credit card,Car,20.3,11,2
2,1,326,Cash,Scooter,196.9,45,22
0,4,57,Cash,Scooter,65.6,23,10
4,1,237,Satispay,Car,32.7,11,4
1,0,623,Credit card,Car,187.8,42,20
4,1,808,Credit card,Car,37.7,16,6
2,1,815,Credit card,Bike,18.1,11,3
3,1,177,Bancomat,Bike,200.0,70,11
0,4,845,Bancomat,Car,83.2,22,10
3,1,280,Bancomat,Car,157.7,55,27
3,1,476,Bancomat,Bike,136.8,32,8
1,0,668,Cash,Bike,38.8,13,4
3,1,16,Satispay,Scooter,105.3,33,8
3,1,597,Satispay,Scooter,104.8,34,11
2,1,83,Satispay,Scooter,48.5,21,7
2,1,650,Satispay,Scooter,158.5,51,8
1,0,732,Cash,Scooter,39.2,17,2
0,4,809,Satispay,Car,49.7,20,3
0,4,931,Satispay,Bike,90.8,33,14
4,1,17,Satispay,Scooter,44.6,18,3
4,1,130,Bancomat,Car,29.0,10,4
3,1,686,Satispay,Bike,104.7,35,14
0,4,486,Satispay,Scooter,123.7,41,10
0,4,77,Bancomat,Car,157.8,42,8
1,0,597,Credit card,Car,182.2,53,17
4,1,161,Satispay,Scooter,89.3,32,7
0,4,65,Cash,Scooter,162.3,52,16
0,4,107,Bancomat,Car,40.7,14,5
1,0,526,Credit card,Car,44.9,14,4
0,4,695,Cash,Bike,140.5,35,9
1,0,139,Cash,Bike,96.9,35,11
2,1,710,Cash,Bike,117.8,30,17
1,0,354,Credit card,Scooter,172.8,41,10
3,1,651,Satispay,Scooter,120.3,44,15
1,0,776,Bancomat,Bike,27.4,12,4
0,4,670,Satispay,Scooter,99.2,33,17
1,0,271,Satispay,Scooter,148.5,49,9
2,1,970,Satispay,Car,196.7,62,32
0,4,226,Bancomat,Bike,161.2,46,15
0,4,839,Cash,Car,135.1,34,13
2,1,476,Credit card,Car,167.4,60,11
2,1,853,Satispay,Scooter,15.5,10,2
3,1,767,Satispay,Bike,103.6,26,15
2,1,744,Cash,Scooter,54.4,20,10
4,1,52,Cash,Car,105.5,27,8
3,1,671,Cash,Car,96.0,29,8
0,4,713,Cash,Bike,18.8,10,2
4,1,673,Bancomat,Bike,57.5,18,6
3,1,747,Satispay,Scooter,180.6,44,31
2,1,753,Satispay,Bike,23.8,9,3
0,4,743,Cash,Scooter,52.2,18,5
2,1,204,Satispay,Bike,144.0,35,12
0,4,967,Bancomat,Bike,78.8,28,13
3,1,945,Satispay,Bike,120.7,42,20
4,1,954,Credit card,Car,157.3,42,27
2,1,488,Satispay,Scooter,86.1,28,15
0,4,550,Satispay,Scooter,146.6,51,17
4,1,342,Cash,Scooter,191.7,64,27
3,1,820,Bancomat,Bike,179.5,49,22
0,4,626,Cash,Scooter,139.7,38,12
3,1,544,Cash,Car,102.5,28,9
1,0,776,Cash,Car,16.8,10,1
4,1,244,Bancomat,Scooter,131.9,44,14
0,4,946,Credit card,Car,70.3,21,7
4,1,614,Credit card,Car,16.4,10,3
3,1,915,Bancomat,Scooter,163.1,58,10
0,4,292,Satispay,Bike,193.2,64,23
1,0,536,Cash,Car,192.1,66,11
2,1,171,Cash,Scooter,52.5,17,4
3,1,260,Bancomat,Scooter,56.2,20,9
3,1,913,Credit card,Scooter,88.1,22,8
4,1,4,Satispay,Bike,112.6,30,10
4,1,139,Bancomat,Scooter,180.8,46,11
1,0,759,Satispay,Bike,56.7,21,5
1,0,763,Satispay,Car,10.6,7,1
2,1,972,Satispay,Bike,162.3,55,26
0,4,638,Satispay,Car,83.7,26,13
3,1,738,Credit card,Car,147.6,52,13
1,0,773,Credit card,Car,60.6,21,6
4,1,985,Credit card,Car,42.8,18,8
2,1,14,Cash,Bike,118.1,43,18
0,4,592,Cash,Car,154.3,55,25
2,1,690,Credit card,Car,116.1,30,15
2,1,400,Credit card,Car,62.0,17,11
1,0,109,Credit card,Bike,197.2,53,10
1,0,489,Cash,Scooter,100.5,25,11
1,0,84,Credit card,Car,85.4,23,15
4,1,742,Credit card,Car,49.6,14,8
4,1,818,Bancomat,Bike,10.0,8,1
0,4,595,Satispay,Car,136.5,41,13
3,1,534,Satispay,Car,122.6,36,7
0,4,465,Satispay,Scooter,111.0,41,15
3,1,117,Credit card,Car,171.5,44,11
2,1,642,Bancomat,Car,102.4,31,6
3,1,134,Bancomat,Scooter,92.6,29,13
0,4,280,Credit card,Scooter,98.0,32,14
2,1,737,Cash,Car,20.8,10,2
4,1,713,Satispay,Scooter,168.8,39,29
2,1,104,Bancomat,Bike,90.3,24,9
0,4,723,Bancomat,Car,136.2,44,10
0,4,794,Cash,Car,158.5,46,14
4,1,246,Bancomat,Car,80.3,28,12
0,4,969,Cash,Bike,55.6,22,10
2,1,625,Cash,Bike,18.4,9,3
4,1,241,Satispay,Car,101.0,36,12
1,0,56,Cash,Car,130.8,47,7
1,0,868,Satispay,Car,165.8,52,24
0,4,388,Cash,Bike,20.6,9,3
4,1,361,Satispay,Scooter,152.2,52,26
3,1,623,Credit card,Car,98.3,30,17
2,1,980,Satispay,Scooter,170.0,49,10
3,1,192,Bancomat,Car,85.5,24,5
0,4,410,Satispay,Bike,72.2,26,7
3,1,0,Bancomat,Car,154.7,47,11
0,4,22,Cash,Car,114.0,28,18
0,4,553,Satispay,Scooter,94.0,35,12
3,1,133,Bancomat,Bike,99.0,35,8
3,1,552,Cash,Bike,142.0,40,24
1,0,270,Credit card,Car,88.7,24,8
2,1,579,Cash,Bike,16.3,10,3
3,1,89,Cash,Bike,180.3,50,21
0,4,731,Bancomat,Scooter,191.5,56,12
1,0,571,Cash,Car,42.2,17,8
1,0,233,Credit card,Car,160.3,45,21
2,1,901,Bancomat,Bike,161.9,38,20
0,4,313,Bancomat,Scooter,112.4,40,16
4,1,29,Cash,Scooter,185.6,55,28
0,4,905,Bancomat,Scooter,157.4,45,23
0,4,448,Cash,Scooter,55.6,19,9
1,0,267,Bancomat,Scooter,167.1,49,18
3,1,979,Credit card,Car,82.5,30,7
4,1,8,Satispay,Bike,36.7,12,2
1,0,146,Cash,Bike,45.8,19,6
4,1,433,Credit card,Car,28.5,11,5
1,0,909,Cash,Scooter,12.5,8,1
2,1,232,Bancomat,Bike,41.3,17,4
0,4,351,Cash,Scooter,147.8,36,11
4,1,552,Cash,Bike,39.8,16,5
2,1,24,Credit card,Car,67.2,27,4
1,0,782,Cash,Scooter,45.0,19,4
3,1,23,Bancomat,Scooter,190.6,45,12
2,1,884,Credit card,Car,158.4,46,18
0,4,147,Cash,Bike,115.9,40,12
3,1,151,Satispay,Scooter,175.8,61,28
0,4,424,Cash,Bike,51.5,18,7
1,0,586,Bancomat,Bike,72.1,19,11
3,1,861,Satispay,Scooter,66.3,20,9
0,4,672,Satispay,Bike,199.3,71,31
4,1,26,Satispay,Scooter,76.5,24,6
0,4,598,Credit card,Car,39.6,16,5
4,1,834,Cash,Car,85.1,28,9
4,1,530,Bancomat,Bike,181.3,43,24
3,1,906,Cash,Scooter,75.5,21,9
2,1,425,Cash,Scooter,26.9,11,2
1,0,428,Satispay,Bike,55.1,21,8
2,1,452,Bancomat,Bike,52.6,18,4
4,1,696,Satispay,Bike,92.3,33,5
1,0,653,Bancomat,Car,42.1,17,5
4,1,764,Satispay,Scooter,38.5,15,4
2,1,205,Bancomat,Bike,75.0,22,13
3,1,635,Cash,Bike,16.8,9,3
3,1,552,Bancomat,Scooter,15.4,9,1
3,1,230,Credit card,Car,191.9,54,14
1,0,612,Credit card,Car,184.8,56,31
3,1,642,Satispay,Bike,59.3,18,5
0,4,716,Credit card,Car,73.0,24,10
1,0,284,Satispay,Bike,180.7,51,12
2,1,793,Credit card,Scooter,146.2,40,22
1,0,819,Bancomat,Bike,189.9,67,30
1,0,255,Credit card,Car,86.8,22,6
0,4,61,Cash,Scooter,183.5,49,10
2,1,596,Credit card,Car,177.1,56,29
0,4,710,Satispay,Scooter,76.9,29,12
0,4,798,Credit card,Car,75.9,29,13
0,4,944,Bancomat,Car,109.7,30,13
4,1,855,Satispay,Scooter,165.2,48,23
0,4,907,Cash,Car,52.7,15,8
0,4,701,Cash,Bike,56.7,17,6
4,1,466,Credit card,Car,131.7,44,15
0,4,255,Bancomat,Car,90.2,31,13
0,4,411,Satispay,Bike,148.7,48,17
0,4,38,Bancomat,Scooter,77.0,21,11
1,0,746,Bancomat,Bike,146.9,36,19
4,1,342,Bancomat,Bike,119.4,43,10
1,0,465,Satispay,Bike,96.9,35,13
2,1,644,Bancomat,Car,64.1,22,5
0,4,130,Bancomat,Bike,83.8,29,14
1,0,564,Cash,Bike,173.4,53,13
0,4,586,Bancomat,Car,183.1,55,29
3,1,669,Cash,Scooter,31.4,13,5
4,1,487,Credit card,Car,169.2,39,13
0,4,531,Satispay,Car,65.2,21,11
2,1,295,Bancomat,Scooter,115.5,40,18
2,1,199,Bancomat,Bike,36.2,12,7
4,1,159,Cash,Scooter,174.2,43,29
1,0,486,Credit card,Car,94.6,26,16
3,1,174,Bancomat,Scooter,126.5,34,15
0,4,286,Credit card,Car,193.6,45,33
3,1,427,Satispay,Bike,70.9,27,12
4,1,575,Bancomat,Car,86.1,22,13
4,1,539,Satispay,Bike,100.7,27,8
2,1,325,Cash,Scooter,11.9,7,1
0,4,531,Cash,Bike,130.9,46,22
4,1,981,Cash,Car,155.8,51,16
1,0,64,Credit card,Car,167.0,56,11
1,0,778,Bancomat,Bike,103.5,33,9
4,1,432,Satispay,Scooter,20.4,11,4
2,1,598,Bancomat,Bike,35.8,12,4
3,1,782,Satispay,Bike,89.7,34,12
0,4,260,Cash,Bike,103.1,36,11
0,4,865,Cash,Bike,52.6,21,3
0,4,913,Cash,Scooter,199.0,46,18
0,4,440,Bancomat,Scooter,176.6,55,19
2,1,6,Bancomat,Bike,122.8,43,20
2,1,575,Bancomat,Car,174.4,43,27
0,4,549,Bancomat,Scooter,149.9,38,8
4,1,381,Satispay,Bike,24.7,9,4
1,0,862,Cash,Scooter,41.9,13,7
3,1,786,Bancomat,Bike,37.7,15,2
2,1,268,Satispay,Scooter,130.0,47,16
2,1,502,Bancomat,Car,61.9,21,7
1,0,316,Bancomat,Scooter,196.7,60,17
3,1,545,Cash,Scooter,36.4,12,5
0,4,176,Cash,Bike,155.0,36,25
4,1,940,Credit card,Car,90.8,27,5
3,1,949,Credit card,Car,22.1,12,3
0,4,764,Bancomat,Car,198.2,49,12
4,1,37,Bancomat,Car,71.0,24,7
1,0,607,Cash,Bike,121.0,43,15
4,1,958,Cash,Car,77.6,22,8
1,0,289,Bancomat,Car,151.6,46,11
2,1,569,Bancomat,Scooter,167.4,56,12
0,4,442,Satispay,Bike,159.9,49,10
4,1,524,Satispay,Bike,119.6,31,17
4,1,163,Satispay,Bike,20.6,11,3
4,1,219,Bancomat,Car,197.3,68,30
0,4,975,Credit card,Car,170.1,54,9
0,4,642,Cash,Scooter,136.6,37,23
2,1,390,Bancomat,Scooter,118.4,40,19
1,0,786,Satispay,Car,31.7,15,4
0,4,632,Satispay,Scooter,179.1,59,25
2,1,63,Bancomat,Bike,94.0,27,12
0,4,124,Satispay,Bike,135.2,36,22
4,1,287,Cash,Bike,23.3,10,3
4,1,338,Bancomat,Scooter,106.1,37,15
1,0,395,Bancomat,Car,70.5,28,12
1,0,234,Satispay,Bike,106.0,35,9
3,1,181,Cash,Scooter,179.4,48,9
1,0,758,Credit card,Car,136.2,37,21
4,1,322,Credit card,Car,18.9,10,3
4,1,462,Satispay,Bike,188.3,48,27
0,4,103,Satispay,Bike,133.0,41,19
1,0,336,Bancomat,Scooter,179.0,49,23
0,4,895,Credit card,Car,13.2,7,3
0,4,174,Cash,Scooter,177.4,45,15
2,1,768,Credit card,Car,72.3,29,7
2,1,686,Bancomat,Car,61.1,18,6
2,1,206,Credit card,Bike,55.8,16,3
3,1,912,Bancomat,Car,40.7,15,6
2,1,591,Cash,Scooter,53.2,20,7
2,1,931,Satispay,Bike,144.0,40,22
3,1,985,Satispay,Bike,65.8,23,11
4,1,454,Satispay,Car,66.2,27,11
2,1,933,Cash,Scooter,84.2,29,13
2,1,808,Cash,Bike,52.7,22,9
0,4,76,Cash,Bike,27.0,10,4
0,4,616,Bancomat,Bike,164.6,43,23
3,1,841,Bancomat,Car,165.4,59,22
2,1,548,Satispay,Scooter,106.4,34,7
0,4,366,Bancomat,Bike,178.5,53,30
1,0,685,Satispay,Scooter,176.4,59,27
2,1,993,Cash,Bike,193.7,45,23
3,1,87,Satispay,Bike,88.3,23,10
0,4,700,Credit card,Car,96.6,34,17
2,1,403,Bancomat,Scooter,23.3,12,2
3,1,322,Cash,Car,157.7,40,13
2,1,959,Bancomat,Bike,165.8,56,18
2,1,192,Cash,Bike,16.7,10,1
2,1,313,Satispay,Car,161.7,37,11
4,1,130,Credit card,Car,47.9,17,8
2,1,212,Cash,Bike,149.3,39,17
3,1,906,Cash,Car,36.7,14,6
3,1,382,Cash,Bike,37.6,12,6
0,4,511,Bancomat,Scooter,18.7,9,4
2,1,794,Cash,Bike,26.3,10,5
3,1,206,Satispay,Car,65.7,23,11
3,1,48,Credit card,Car,73.2,19,9
3,1,403,Credit card,Bike,53.9,22,7
4,1,785,Credit card,Scooter,197.0,62,33
4,1,87,Bancomat,Bike,167.9,51,15
1,0,941,Satispay,Bike,166.1,59,18
3,1,584,Bancomat,Car,103.4,35,15
2,1,146,Satispay,Car,12.0,9,2
3,1,541,Cash,Bike,28.8,14,3
2,1,522,Credit card,Car,52.2,16,9
2,1,89,Cash,Car,16.6,10,2
1,0,943,Bancomat,Scooter,115.3,37,17
3,1,944,Credit card,Car,40.2,13,5
4,1,426,Bancomat,Scooter,104.3,36,7
0,4,589,Bancomat,Scooter,140.9,47,14
1,0,521,Satispay,Scooter,143.3,41,18
1,0,380,Satispay,Scooter,46.8,18,6
2,1,431,Satispay,Scooter,134.6,40,11
1,0,99,Bancomat,Bike,199.1,61,10
0,4,776,Bancomat,Bike,105.9,27,7
3,1,340,Satispay,Bike,106.5,40,10
2,1,504,Bancomat,Bike,104.6,25,9
2,1,226,Satispay,Bike,190.5,45,32
2,1,254,Cash,Scooter,156.3,44,17
3,1,666,Satispay,Bike,95.2,34,16
4,1,171,Bancomat,Bike,73.6,27,5
3,1,655,Satispay,Bike,52.8,17,3
4,1,205,Cash,Scooter,63.4,24,11
4,1,805,Cash,Car,59.9,21,3
1,0,917,Bancomat,Bike,156.3,40,19
2,1,490,Credit card,Scooter,143.4,51,14
1,0,432,Credit card,Car,151.7,42,14
1,0,215,Credit card,Car,78.6,26,6
2,1,464,Bancomat,Bike,144.0,53,24
0,4,633,Bancomat,Bike,107.9,30,13
2,1,586,Cash,Bike,95.0,24,15
1,0,975,Satispay,Car,93.5,28,16
2,1,826,Bancomat,Car,58.6,23,8
0,4,284,Cash,Bike,31.2,13,5
2,1,756,Cash,Scooter,23.9,10,3
0,4,39,Credit card,Scooter,71.4,28,4
2,1,10,Cash,Scooter,196.0,48,23
1,0,354,Satispay,Bike,11.8,8,1
1,0,49,Credit card,Car,40.1,17,3
3,1,523,Satispay,Bike,46.9,15,4
1,0,831,Satispay,Scooter,161.8,58,10
2,1,512,Cash,Bike,186.2,48,25
3,1,279,Satispay,Bike,136.6,42,9
1,0,520,Credit card,Car,58.6,20,10
3,1,295,Satispay,Bike,183.3,50,22
2,1,393,Credit card,Car,95.9,29,14
2,1,279,Satispay,Car,18.2,10,1
0,4,311,Cash,Car,104.8,35,6
3,1,195,Credit card,Car,44.9,17,4
4,1,845,Bancomat,Bike,46.4,16,6
3,1,168,Cash,Bike,56.7,22,8
3,1,938,Cash,Bike,31.6,15,4
2,1,57,Satispay,Bike,185.9,46,28
4,1,112,Bancomat,Scooter,199.4,64,20
3,1,241,Bancomat,Bike,83.6,22,12
0,4,965,Satispay,Car,134.5,31,11
0,4,559,Cash,Bike,65.2,21,10
3,1,258,Satispay,Bike,89.9,30,9
3,1,428,Bancomat,Bike,137.0,34,14
3,1,571,Credit card,Car,95.6,29,13
0,4,593,Cash,Bike,147.1,34,18
2,1,685,Bancomat,Car,118.7,38,18
2,1,550,Satispay,Bike,128.8,33,18
2,1,642,Satispay,Scooter,188.0,49,23
1,0,786,Satispay,Bike,94.0,29,10
2,1,236,Satispay,Bike,119.1,37,10
2,1,564,Bancomat,Car,42.2,19,5
3,1,606,Cash,Bike,52.1,20,9
2,1,34,Credit card,Car,167.7,38,11
3,1,163,Credit card,Car,164.0,39,28
1,0,810,Bancomat,Car,126.4,40,17
3,1,969,Bancomat,Car,196.0,46,26
1,0,674,Credit card,Car,50.9,17,8
0,4,20,Credit card,Car,80.4,22,14
3,1,810,Credit card,Car,101.3,26,14
1,0,568,Cash,Scooter,149.2,49,10
4,1,120,Cash,Car,163.5,39,19
2,1,711,Cash,Bike,185.8,63,27
4,1,673,Cash,Bike,113.9,40,7
1,0,61,Satispay,Scooter,190.4,45,11
2,1,139,Cash,Scooter,104.7,32,17
0,4,376,Bancomat,Scooter,189.8,68,25
0,4,108,Cash,Scooter,146.0,52,21
3,1,185,Cash,Car,64.3,26,9
4,1,460,Cash,Bike,194.4,46,19
0,4,422,Satispay,Car,122.2,32,10
4,1,543,Satispay,Car,71.4,21,7
0,4,198,Bancomat,Scooter,200.0,60,15
1,0,420,Bancomat,Bike,152.4,50,10
3,1,952,Credit card,Car,16.2,10,3
4,1,676,Cash,Car,87.3,25,12
3,1,527,Cash,Car,99.7,25,11
1,0,717,Cash,Bike,175.6,49,13
2,1,681,Credit card,Bike,178.8,53,10
3,1,292,Satispay,Scooter,98.6,33,8
2,1,652,Cash,Car,198.7,50,22
